location_id,location_county,location_state,location_name,wealth_status,employment_status,phoneownership_rate,worktravel_baseline,worktravel_variance,socialtravel_baseline,socialtravel_variance,grocerytravel_baseline,grocerytravel_variance
0500000US10003,New Castle County,Delaware,"New Castle County, Delaware",0,0,0.756041300126648,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US10003,New Castle County,Delaware,"New Castle County, Delaware",0,1,0.756041300126648,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US10003,New Castle County,Delaware,"New Castle County, Delaware",1,0,0.9481776413141669,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US10003,New Castle County,Delaware,"New Castle County, Delaware",1,1,0.9481776413141669,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US12113,Santa Rosa County,Florida,"Santa Rosa County, Florida",0,0,0.7661222310173711,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US12113,Santa Rosa County,Florida,"Santa Rosa County, Florida",0,1,0.7661222310173711,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US12113,Santa Rosa County,Florida,"Santa Rosa County, Florida",1,0,0.9520634689907684,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US12113,Santa Rosa County,Florida,"Santa Rosa County, Florida",1,1,0.9520634689907684,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US13135,Gwinnett County,Georgia,"Gwinnett County, Georgia",0,0,0.7871166474144818,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US13135,Gwinnett County,Georgia,"Gwinnett County, Georgia",0,1,0.7871166474144818,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US13135,Gwinnett County,Georgia,"Gwinnett County, Georgia",1,0,0.9805888785048431,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US13135,Gwinnett County,Georgia,"Gwinnett County, Georgia",1,1,0.9805888785048431,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47155,Sevier County,Tennessee,"Sevier County, Tennessee",0,0,0.7251870744089625,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47155,Sevier County,Tennessee,"Sevier County, Tennessee",0,1,0.7251870744089625,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47155,Sevier County,Tennessee,"Sevier County, Tennessee",1,0,0.8966953312150558,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47155,Sevier County,Tennessee,"Sevier County, Tennessee",1,1,0.8966953312150558,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47157,Shelby County,Tennessee,"Shelby County, Tennessee",0,0,0.7058126128296975,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47157,Shelby County,Tennessee,"Shelby County, Tennessee",0,1,0.7058126128296975,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47157,Shelby County,Tennessee,"Shelby County, Tennessee",1,0,0.887446420553815,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47157,Shelby County,Tennessee,"Shelby County, Tennessee",1,1,0.887446420553815,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47165,Sumner County,Tennessee,"Sumner County, Tennessee",0,0,0.7485332759181866,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47165,Sumner County,Tennessee,"Sumner County, Tennessee",0,1,0.7485332759181866,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47165,Sumner County,Tennessee,"Sumner County, Tennessee",1,0,0.9296817464311696,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47165,Sumner County,Tennessee,"Sumner County, Tennessee",1,1,0.9296817464311696,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47189,Wilson County,Tennessee,"Wilson County, Tennessee",0,0,0.7466522595295756,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47189,Wilson County,Tennessee,"Wilson County, Tennessee",0,1,0.7466522595295756,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47189,Wilson County,Tennessee,"Wilson County, Tennessee",1,0,0.9332062276441931,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47189,Wilson County,Tennessee,"Wilson County, Tennessee",1,1,0.9332062276441931,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48005,Angelina County,Texas,"Angelina County, Texas",0,0,0.7307240712621047,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48005,Angelina County,Texas,"Angelina County, Texas",0,1,0.7307240712621047,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48005,Angelina County,Texas,"Angelina County, Texas",1,0,0.9082866837469405,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48005,Angelina County,Texas,"Angelina County, Texas",1,1,0.9082866837469405,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48029,Bexar County,Texas,"Bexar County, Texas",0,0,0.7759065321278881,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48029,Bexar County,Texas,"Bexar County, Texas",0,1,0.7759065321278881,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48029,Bexar County,Texas,"Bexar County, Texas",1,0,0.9712054169093107,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48029,Bexar County,Texas,"Bexar County, Texas",1,1,0.9712054169093107,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48037,Bowie County,Texas,"Bowie County, Texas",0,0,0.676052156445514,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48037,Bowie County,Texas,"Bowie County, Texas",0,1,0.676052156445514,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48037,Bowie County,Texas,"Bowie County, Texas",1,0,0.8478571717567659,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48037,Bowie County,Texas,"Bowie County, Texas",1,1,0.8478571717567659,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48091,Comal County,Texas,"Comal County, Texas",0,0,0.7620909434146336,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48091,Comal County,Texas,"Comal County, Texas",0,1,0.7620909434146336,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48091,Comal County,Texas,"Comal County, Texas",1,0,0.9488673239681397,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48091,Comal County,Texas,"Comal County, Texas",1,1,0.9488673239681397,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48187,Guadalupe County,Texas,"Guadalupe County, Texas",0,0,0.7491905539002568,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48187,Guadalupe County,Texas,"Guadalupe County, Texas",0,1,0.7491905539002568,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48187,Guadalupe County,Texas,"Guadalupe County, Texas",1,0,0.9345206059443087,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48187,Guadalupe County,Texas,"Guadalupe County, Texas",1,1,0.9345206059443087,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48215,Hidalgo County,Texas,"Hidalgo County, Texas",0,0,0.7185409359555605,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48215,Hidalgo County,Texas,"Hidalgo County, Texas",0,1,0.7185409359555605,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48215,Hidalgo County,Texas,"Hidalgo County, Texas",1,0,0.9039895942615795,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48215,Hidalgo County,Texas,"Hidalgo County, Texas",1,1,0.9039895942615795,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48339,Montgomery County,Texas,"Montgomery County, Texas",0,0,0.7869848211047799,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48339,Montgomery County,Texas,"Montgomery County, Texas",0,1,0.7869848211047799,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48339,Montgomery County,Texas,"Montgomery County, Texas",1,0,0.9852866464009173,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48339,Montgomery County,Texas,"Montgomery County, Texas",1,1,0.9852866464009173,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47037,Davidson County,Tennessee,"Davidson County, Tennessee",0,0,0.7677272496950553,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47037,Davidson County,Tennessee,"Davidson County, Tennessee",0,1,0.7677272496950553,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47037,Davidson County,Tennessee,"Davidson County, Tennessee",1,0,0.957251057770606,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47037,Davidson County,Tennessee,"Davidson County, Tennessee",1,1,0.957251057770606,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47065,Hamilton County,Tennessee,"Hamilton County, Tennessee",0,0,0.7383486792742361,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47065,Hamilton County,Tennessee,"Hamilton County, Tennessee",0,1,0.7383486792742361,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47065,Hamilton County,Tennessee,"Hamilton County, Tennessee",1,0,0.9220975037203524,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47065,Hamilton County,Tennessee,"Hamilton County, Tennessee",1,1,0.9220975037203524,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US04001,Apache County,Arizona,"Apache County, Arizona",0,0,0.4127825629591941,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US04001,Apache County,Arizona,"Apache County, Arizona",0,1,0.4127825629591941,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US04001,Apache County,Arizona,"Apache County, Arizona",1,0,0.5195785396065566,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US04001,Apache County,Arizona,"Apache County, Arizona",1,1,0.5195785396065566,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US42049,Erie County,Pennsylvania,"Erie County, Pennsylvania",0,0,0.7054557891476853,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US42049,Erie County,Pennsylvania,"Erie County, Pennsylvania",0,1,0.7054557891476853,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US42049,Erie County,Pennsylvania,"Erie County, Pennsylvania",1,0,0.8820916910010107,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US42049,Erie County,Pennsylvania,"Erie County, Pennsylvania",1,1,0.8820916910010107,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US42101,Philadelphia County,Pennsylvania,"Philadelphia County, Pennsylvania",0,0,0.724146757942797,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US42101,Philadelphia County,Pennsylvania,"Philadelphia County, Pennsylvania",0,1,0.724146757942797,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US42101,Philadelphia County,Pennsylvania,"Philadelphia County, Pennsylvania",1,0,0.9138327520086523,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US42101,Philadelphia County,Pennsylvania,"Philadelphia County, Pennsylvania",1,1,0.9138327520086523,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US45057,Lancaster County,South Carolina,"Lancaster County, South Carolina",0,0,0.7462366300721021,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US45057,Lancaster County,South Carolina,"Lancaster County, South Carolina",0,1,0.7462366300721021,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US45057,Lancaster County,South Carolina,"Lancaster County, South Carolina",1,0,0.9370447118782455,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US45057,Lancaster County,South Carolina,"Lancaster County, South Carolina",1,1,0.9370447118782455,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47163,Sullivan County,Tennessee,"Sullivan County, Tennessee",0,0,0.6887493839634771,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47163,Sullivan County,Tennessee,"Sullivan County, Tennessee",0,1,0.6887493839634771,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47163,Sullivan County,Tennessee,"Sullivan County, Tennessee",1,0,0.8623470635075959,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47163,Sullivan County,Tennessee,"Sullivan County, Tennessee",1,1,0.8623470635075959,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48135,Ector County,Texas,"Ector County, Texas",0,0,0.757587662004626,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48135,Ector County,Texas,"Ector County, Texas",0,1,0.757587662004626,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48135,Ector County,Texas,"Ector County, Texas",1,0,0.9436991145864728,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48135,Ector County,Texas,"Ector County, Texas",1,1,0.9436991145864728,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48203,Harrison County,Texas,"Harrison County, Texas",0,0,0.7045184686990812,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48203,Harrison County,Texas,"Harrison County, Texas",0,1,0.7045184686990812,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48203,Harrison County,Texas,"Harrison County, Texas",1,0,0.8798173159882715,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48203,Harrison County,Texas,"Harrison County, Texas",1,1,0.8798173159882715,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48409,San Patricio County,Texas,"San Patricio County, Texas",0,0,0.7114587259661985,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48409,San Patricio County,Texas,"San Patricio County, Texas",0,1,0.7114587259661985,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US48409,San Patricio County,Texas,"San Patricio County, Texas",1,0,0.8921354606816109,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US48409,San Patricio County,Texas,"San Patricio County, Texas",1,1,0.8921354606816109,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US53011,Clark County,Washington,"Clark County, Washington",0,0,0.7505695476600479,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US53011,Clark County,Washington,"Clark County, Washington",0,1,0.7505695476600479,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US53011,Clark County,Washington,"Clark County, Washington",1,0,0.9328272083826464,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US53011,Clark County,Washington,"Clark County, Washington",1,1,0.9328272083826464,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US53045,Mason County,Washington,"Mason County, Washington",0,0,0.6894046719195488,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US53045,Mason County,Washington,"Mason County, Washington",0,1,0.6894046719195488,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US53045,Mason County,Washington,"Mason County, Washington",1,0,0.8628014564316732,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US53045,Mason County,Washington,"Mason County, Washington",1,1,0.8628014564316732,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US23003,Aroostook County,Maine,"Aroostook County, Maine",0,0,0.559038978678981,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US23003,Aroostook County,Maine,"Aroostook County, Maine",0,1,0.559038978678981,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US23003,Aroostook County,Maine,"Aroostook County, Maine",1,0,0.6980155794501267,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US23003,Aroostook County,Maine,"Aroostook County, Maine",1,1,0.6980155794501267,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US37125,Moore County,North Carolina,"Moore County, North Carolina",0,0,0.6822955411090206,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US37125,Moore County,North Carolina,"Moore County, North Carolina",0,1,0.6822955411090206,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US37125,Moore County,North Carolina,"Moore County, North Carolina",1,0,0.8529759495867757,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US37125,Moore County,North Carolina,"Moore County, North Carolina",1,1,0.8529759495867757,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US22005,Ascension Parish,Louisiana,"Ascension Parish, Louisiana",0,0,0.7543008147995485,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US22005,Ascension Parish,Louisiana,"Ascension Parish, Louisiana",0,1,0.7543008147995485,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US22005,Ascension Parish,Louisiana,"Ascension Parish, Louisiana",1,0,0.9524266875065649,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US22005,Ascension Parish,Louisiana,"Ascension Parish, Louisiana",1,1,0.9524266875065649,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US22015,Bossier Parish,Louisiana,"Bossier Parish, Louisiana",0,0,0.7523673164654754,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US22015,Bossier Parish,Louisiana,"Bossier Parish, Louisiana",0,1,0.7523673164654754,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US22015,Bossier Parish,Louisiana,"Bossier Parish, Louisiana",1,0,0.9394071341562534,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US22015,Bossier Parish,Louisiana,"Bossier Parish, Louisiana",1,1,0.9394071341562534,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US22109,Terrebonne Parish,Louisiana,"Terrebonne Parish, Louisiana",0,0,0.7046471517521276,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US22109,Terrebonne Parish,Louisiana,"Terrebonne Parish, Louisiana",0,1,0.7046471517521276,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US22109,Terrebonne Parish,Louisiana,"Terrebonne Parish, Louisiana",1,0,0.8807249129223309,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US22109,Terrebonne Parish,Louisiana,"Terrebonne Parish, Louisiana",1,1,0.8807249129223309,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US26055,Grand Traverse County,Michigan,"Grand Traverse County, Michigan",0,0,0.7283926988024613,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US26055,Grand Traverse County,Michigan,"Grand Traverse County, Michigan",0,1,0.7283926988024613,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US26055,Grand Traverse County,Michigan,"Grand Traverse County, Michigan",1,0,0.9088085650465226,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US26055,Grand Traverse County,Michigan,"Grand Traverse County, Michigan",1,1,0.9088085650465226,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US29095,Jackson County,Missouri,"Jackson County, Missouri",0,0,0.7521567090150113,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US29095,Jackson County,Missouri,"Jackson County, Missouri",0,1,0.7521567090150113,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US29095,Jackson County,Missouri,"Jackson County, Missouri",1,0,0.939193085020945,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US29095,Jackson County,Missouri,"Jackson County, Missouri",1,1,0.939193085020945,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US36059,Nassau County,New York,"Nassau County, New York",0,0,0.7219697235224393,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US36059,Nassau County,New York,"Nassau County, New York",0,1,0.7219697235224393,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US36059,Nassau County,New York,"Nassau County, New York",1,0,0.9115085184087084,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US36059,Nassau County,New York,"Nassau County, New York",1,1,0.9115085184087084,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US42043,Dauphin County,Pennsylvania,"Dauphin County, Pennsylvania",0,0,0.6923538766536086,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US42043,Dauphin County,Pennsylvania,"Dauphin County, Pennsylvania",0,1,0.6923538766536086,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US42043,Dauphin County,Pennsylvania,"Dauphin County, Pennsylvania",1,0,0.860250774052594,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US42043,Dauphin County,Pennsylvania,"Dauphin County, Pennsylvania",1,1,0.860250774052594,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US42097,Northumberland County,Pennsylvania,"Northumberland County, Pennsylvania",0,0,0.6398681052834642,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US42097,Northumberland County,Pennsylvania,"Northumberland County, Pennsylvania",0,1,0.6398681052834642,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US42097,Northumberland County,Pennsylvania,"Northumberland County, Pennsylvania",1,0,0.8040946670155112,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US42097,Northumberland County,Pennsylvania,"Northumberland County, Pennsylvania",1,1,0.8040946670155112,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US45015,Berkeley County,South Carolina,"Berkeley County, South Carolina",0,0,0.739859277560453,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US45015,Berkeley County,South Carolina,"Berkeley County, South Carolina",0,1,0.739859277560453,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US45015,Berkeley County,South Carolina,"Berkeley County, South Carolina",1,0,0.9209564995170344,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US45015,Berkeley County,South Carolina,"Berkeley County, South Carolina",1,1,0.9209564995170344,24.959807685236285,36.31413208025685,20.90694216351306,62.22575171134548,16.57011795703283,57.67050250591144
0500000US47009,Blount County,Tennessee,"Blount County, Tennessee",0,0,0.7114970174537715,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
0500000US47009,Blount County,Tennessee,"Blount County, Tennessee",0,1,0.7114970174537715,22.20609827092134,53.32719975515407,19.466365457410117,51.60317016721971,14.129961989216996,43.37822371185904
